ages,birth_year,1.5C,2C
0,2017,8.945781898965244,19.739889238781494
1,2016,10.057799843269457,20.78485672114702
2,2015,11.130272972355657,21.790279388294522
3,2014,12.140838890656015,22.73379484465619
4,2013,13.116319648921273,23.642313659421557
5,2012,14.09865328312182,24.55777348959
6,2011,15.093629506915027,25.48596367227639
7,2010,16.098861131976953,26.42449664502211
8,2009,17.11962466905832,27.37864854683051
9,2008,18.142431912350293,28.33490298204813
10,2007,19.18388287933035,29.309859767875405
11,2006,20.246996341281907,30.30653747633969
12,2005,21.25209742387016,31.245261034864264
13,2004,22.21730143277512,32.14414555189441
14,2003,23.16664174987511,33.02703435381764
15,2002,24.047315152661877,33.84112439109273
16,2001,24.91127403016177,34.6383682253734
17,2000,25.749420350013114,35.409667996586535
18,1999,26.590233133097673,36.18350289756452
19,1998,27.40229340858973,36.92836886080137
20,1997,28.210010173792625,37.66867461661539
21,1996,29.010868667150856,38.40190513597171
22,1995,29.82619189180052,39.14938315403153
23,1994,30.57764555343698,39.83277410801853
24,1993,31.349853811495887,40.5343448314429
25,1992,32.08150777294313,41.192779610587046
26,1991,32.785302659226176,41.820766819077136
27,1990,33.465380064615076,42.42244117607992
28,1989,34.16601831467025,43.04207410462551
29,1988,34.81333666192894,43.605711782209156
30,1987,35.45162840584528,44.15763612098149
31,1986,36.060818338927895,44.677760453289544
32,1985,36.64627282869861,45.171439613012474
33,1984,37.22474965942243,45.65541977666214
34,1983,37.76635471388194,46.098296912607644
35,1982,38.28896344781639,46.517921351911866
36,1981,38.78804380366727,46.909735687892535
37,1980,39.260741576529654,47.2708601393921
38,1979,39.71393168913681,47.60814382304074
39,1978,40.12375534709141,47.89755470949584
40,1977,40.511233059185074,48.16007500169423
41,1976,40.880219302522846,48.399520380376984
42,1975,41.232710987012965,48.6178484601686
43,1974,41.59696583524129,48.84327716085978
44,1973,41.937209204272776,49.04052207243014
45,1972,42.259053273705774,49.21514791325351
46,1971,42.566174632000774,49.37078299610593
47,1970,42.8855907630446,49.53439569598718
48,1969,43.22742691231312,49.71606129699855
49,1968,43.5673188949524,49.89113040549032
50,1967,43.922144406880356,50.076412743844436
51,1966,44.23128729731765,50.21122268707573
52,1965,44.523536081225494,50.324277730767896
53,1964,44.813105869944,50.429720375548364
54,1963,45.08443784585671,50.51098525436832
55,1962,45.3442623832894,50.574696405507176
56,1961,45.558440035246804,50.5866051647188
57,1960,45.74265450485341,50.56228303163413
58,1959,45.91356845579818,50.51827737033732
59,1958,46.03275765871582,50.41580751497803
60,1957,46.15224572488921,50.30675586624196
61,1956,46.2383424924744,50.1572865665532
62,1955,46.31002383099194,49.98622511259053
63,1954,46.33989207572333,49.76601858732633
64,1953,46.34637322928043,49.525142761819524
65,1952,46.33168558914134,49.265880234860774
66,1951,46.29499728497214,48.9874657467434
67,1950,46.22921540870224,48.682875421260576
68,1949,46.109710484986316,48.327551354952966
69,1948,45.96686704576231,47.951815289719754
70,1947,45.80006965986024,47.555128965945606
71,1946,45.608678227696956,47.13693254888013
72,1945,45.39202664503939,46.69664345995768
73,1944,45.149421375049286,46.23365512789941
74,1943,44.86606334589402,45.7494645710949
75,1942,44.540755605796654,45.24344905770697
76,1941,44.17224768340128,44.71495801154715
77,1940,43.75923234878691,44.16331132694537
78,1939,43.30034212568935,43.587797554181826
79,1938,42.7936374036636,42.98709042368476
80,1937,42.237524155783454,42.36035004605889
81,1936,41.63032729203044,41.706693819938174
82,1935,40.97028506797264,41.02519348593054
83,1934,40.25554300290865,40.3148719221008
84,1933,39.53475703746663,39.598137930452225
85,1932,38.80769958039743,38.87475004233611
86,1931,37.935805955482294,38.00285641742099
87,1930,37.103457145785214,37.1705076077239
88,1929,36.33301554687395,36.400066008812644
89,1928,35.59647100709093,35.66352146902963
90,1927,34.85189057704219,34.91894103898088
91,1926,34.093489597051025,34.16054005898972
92,1925,33.32366027710428,33.390710739042966
93,1924,32.53713109607131,32.604181558010005
94,1923,31.747432416008163,31.814482877946855
95,1922,30.937968052196368,31.005018514135067
96,1921,30.10572304657192,30.172773508510605
97,1920,29.33037606728189,29.39742652922057
98,1919,28.59381558318297,28.66086604512165
99,1918,27.871329786829676,27.938380248768365
100,1917,27.215724244549516,27.282774706488205
