ages,birth_year,1.5C,2C
0,2017,45.67699661535516,123.71151748650836
1,2016,46.789014559659364,124.75648496887386
2,2015,49.035447557250244,126.54631416888391
3,2014,51.21997334405527,128.27423615810812
4,2013,53.364501068874425,129.95021226144965
5,2012,55.51096263515468,131.61617233403805
6,2011,57.66514165635664,133.27789794048962
7,2010,59.824644876008385,134.93299377496118
8,2009,61.99474276848626,136.58672826193063
9,2008,64.16226512607037,138.2257744168149
10,2007,66.34380378125526,139.8667148959042
11,2006,68.54236933493364,141.5125511134558
12,2005,70.67827875683207,143.08359084211352
13,2004,72.769639211005,144.5979320383862
14,2003,74.83043358692207,146.0748546506311
15,2002,76.80782623450241,147.4615105283602
16,2001,78.75373703740907,148.80980702059344
17,2000,80.65903537981319,150.11060094249711
18,1999,82.55216762071076,151.3923260495756
19,1998,84.402283353665,152.62373253651086
20,1997,86.23374441005215,153.82915968725516
21,1996,88.04398863780517,155.00602269772327
22,1995,89.85429142355842,156.17557419728925
23,1994,91.5862706290991,157.25940918458468
24,1993,93.30071458508709,158.3047657861192
25,1992,94.93616343217137,159.250101502172
26,1991,96.50516053065056,160.10787656256417
27,1990,98.01169471172709,160.88199617402955
28,1989,99.49989062881706,161.6165008676027
29,1988,100.89564933537882,162.2372165938209
30,1987,102.24310916096034,162.7881971177844
31,1986,103.52203900540712,163.24912627151275
32,1985,104.73764841347956,163.6251280245596
33,1984,105.90653740916977,163.9327163142861
34,1983,106.99420346197277,164.13519049810182
35,1982,108.0183672920698,164.2501818283106
36,1981,108.9743413371249,164.27291277119562
37,1980,109.85911511366942,164.2002823646191
38,1979,110.67940648749493,164.03891748459444
39,1978,111.41144728581202,163.76413538130458
40,1977,112.07603067268565,163.3965926351277
41,1976,112.67678213333673,162.9397770326779
42,1975,113.21546792424296,162.3953160047387
43,1974,113.7201134385043,161.7910949792939
44,1973,114.1521369809122,161.09179922553787
45,1972,114.51683096117937,160.3025624130976
46,1971,114.8175492063768,159.4265779395569
47,1970,115.08098341440414,158.4903753598695
48,1969,115.31692998674362,157.50358719462434
49,1968,115.5006658817257,156.44094096508385
50,1967,115.64871581396568,155.31877646163446
51,1966,115.70010738353504,154.0759341824229
52,1965,115.68326956335063,152.7406537864183
53,1964,115.61205460526205,151.32659596449164
54,1963,115.44784380380295,149.78965506505384
55,1962,115.19679740491684,148.1357263615445
56,1961,114.82420073929659,146.3298266726957
57,1960,114.34515719503872,144.38678727186536
58,1959,113.77574403359536,142.32240963824546
59,1958,113.07645319650392,140.09590186286263
60,1957,112.29861502031315,137.75825880331396
61,1956,111.40783901512111,135.27474922907754
62,1955,110.4223936851581,132.66329553148458
63,1954,109.31416698863585,129.89543407003652
64,1953,108.05849719032459,127.01383411604506
65,1952,106.65632790921907,124.01984972494196
66,1951,105.10553769826784,120.91177742914864
67,1950,103.3977292229873,117.68164560266469
68,1949,101.50695380762804,114.30393919897611
69,1948,99.46134082598455,110.80650656898425
70,1947,97.25878830331771,107.18772238681149
71,1946,94.89715116979671,103.44592800383558
72,1945,92.37424007433437,99.57943053150228
73,1944,89.68782015732891,95.58650189236332
74,1943,86.76998015675319,91.48673342925107
75,1942,83.6169971335122,87.2784063710397
76,1941,80.2250575816056,82.95976013453559
77,1940,76.59025446651769,78.52899095718938
78,1939,72.70858414155093,73.98425047345809
79,1938,68.57162002756972,69.31878743694682
80,1937,64.17455330778964,64.530327868957
81,1936,59.512438002378204,59.616532929544036
82,1935,54.58018570193524,54.57499642710122
83,1934,49.37256004575711,49.403242207258046
84,1933,44.11540944454146,44.17025303860847
85,1932,38.80769958039743,38.87475004233611
86,1931,37.935805955482294,38.00285641742099
87,1930,37.103457145785214,37.1705076077239
88,1929,36.33301554687395,36.400066008812644
89,1928,35.59647100709093,35.66352146902963
90,1927,34.85189057704219,34.91894103898088
91,1926,34.093489597051025,34.16054005898972
92,1925,33.32366027710428,33.390710739042966
93,1924,32.53713109607131,32.604181558010005
94,1923,31.747432416008163,31.814482877946855
95,1922,30.937968052196368,31.005018514135067
96,1921,30.10572304657192,30.172773508510605
97,1920,29.33037606728189,29.39742652922057
98,1919,28.59381558318297,28.66086604512165
99,1918,27.871329786829676,27.938380248768365
100,1917,27.215724244549516,27.282774706488205
