ages,birth_year,1.5C,2C
0,2017,26.965741571417432,58.128262847695616
1,2016,29.63515698331384,60.60858811936081
2,2015,32.245167026853984,63.02950802266971
3,2014,34.8070274670454,65.4022783226299
4,2013,37.37818547280592,67.77644821918916
5,2012,40.123423283009096,70.31680099233769
6,2011,42.960954603572226,72.94155138890346
7,2010,45.86840016487835,75.62832117997444
8,2009,48.66038415436174,78.19173559348411
9,2008,51.5423512626335,80.83723501390516
10,2007,54.37696637815896,83.427485013404
11,2006,57.137768880188425,85.93602565484328
12,2005,59.81548823994758,88.35358709297218
13,2004,62.39263180966089,90.66267736345007
14,2003,64.79725660375203,92.79487627378721
15,2002,67.20271390490133,94.92351749542844
16,2001,69.35961927617859,96.79919887359553
17,2000,71.52944915202605,98.68337901740776
18,1999,73.96529365992153,100.82913012067442
19,1998,76.20611210689407,102.77506408231821
20,1997,78.43605387256834,104.70529999673172
21,1996,80.48863698643349,106.45332532010441
22,1995,82.47870643397441,108.13395417288886
23,1994,84.40162828235107,109.74252146175684
24,1993,86.16933399775786,111.18706370061321
25,1992,88.07530389589517,112.76098501087328
26,1991,89.79452987640599,114.139200105017
27,1990,91.480352792493,115.47497163888019
28,1989,93.128606452143,116.76405419517306
29,1988,94.7244188774061,117.9913364982864
30,1987,96.37881609278952,119.26775363936872
31,1986,98.05605500940985,120.55747026442896
32,1985,99.7481155733686,121.85237269657921
33,1984,101.24913927843069,122.94650742193615
34,1983,102.75052077163795,124.04137432482658
35,1982,104.1140517482892,124.99876884568344
36,1981,105.46720287172137,125.94616544945595
37,1980,106.7002228002108,126.77381665365219
38,1979,107.80331344766287,127.47192829019899
39,1978,108.84562907177902,128.1093703416322
40,1977,109.79338821653185,128.65236258638186
41,1976,110.69653898506802,129.15085438385879
42,1975,111.50604625700777,129.55581189227138
43,1974,112.21778095578674,129.86310733649876
44,1973,112.79677478633766,130.02852146636508
45,1972,113.3085668633423,130.11746709983885
46,1971,113.86144274925337,130.23810086682118
47,1970,114.34093395043844,130.2758226314285
48,1969,114.77592182807605,130.2593793264221
49,1968,115.14629134950809,130.16796385741708
50,1967,115.60595079428104,130.1553108476852
51,1966,115.96171063780092,130.0280527105098
52,1965,116.52895240704296,130.10138835458255
53,1964,117.13106123376578,130.19851558043973
54,1963,117.6437069862422,130.20028976021743
55,1962,118.00034947152584,130.04005356873614
56,1961,118.22946872559723,129.74616638058757
57,1960,118.37793186590757,129.36537097946336
58,1959,118.46030051086323,128.9121008270857
59,1958,118.38463275111285,128.29373137691042
60,1957,118.31235339761434,127.6715248216117
61,1956,118.13482342924671,126.93667384011448
62,1955,117.83904650625095,126.07600784323624
63,1954,117.5338001165517,125.19812383624323
64,1953,117.23509307394178,124.33384308312328
65,1952,116.8590745457117,123.39949525797806
66,1951,116.44894382402228,122.438467168167
67,1950,115.98315517209059,121.42940796806164
68,1949,115.46056991661041,120.37138164345285
69,1948,114.75513519742941,119.13868000304473
70,1947,113.9338550535967,117.79852589904587
71,1946,112.97106468709312,116.32548225187885
72,1945,111.94261633016515,114.7956384073975
73,1944,110.8638331609263,113.22456457652711
74,1943,109.71265094512856,111.62393594413705
75,1942,108.47268532309576,109.97855375681264
76,1941,107.14062718766858,108.28634441712047
77,1940,105.7360912077032,106.56821084761481
78,1939,104.19526322809837,104.76168293639385
79,1938,102.51760616389849,102.86744174457
80,1937,100.66575258214031,100.84966782785793
81,1936,98.7062260748818,98.77650712092094
82,1935,96.65004175971966,96.66067627725508
83,1934,94.49257707709766,94.49933870609173
84,1933,92.32710088038479,92.33031367871622
85,1932,90.15133010026588,90.15133010026588
86,1931,87.95325673448939,87.95325673448939
87,1930,85.81916133876736,85.81916133876736
88,1929,83.73516085324273,83.73516085324273
89,1928,81.6362682537429,81.6362682537429
90,1927,79.36061486981629,79.36061486981629
91,1926,76.97265380714276,76.97265380714276
92,1925,74.51303708610214,74.51303708610214
93,1924,72.17130848854531,72.17130848854531
94,1923,69.7364795239184,69.7364795239184
95,1922,67.34769059297051,67.34769059297051
96,1921,65.03818663370646,65.03818663370646
97,1920,62.814873207824135,62.814873207824135
98,1919,60.6849598916929,60.6849598916929
99,1918,58.74652688106059,58.74652688106059
100,1917,56.82205539190025,56.82205539190025
