ages,birth_year,1.5C,2C
0,2017,45.658403596903185,123.656330703538
1,2016,46.82846693675452,124.77764046370984
2,2015,49.17334961871737,126.66591934809185
3,2014,51.52844542828496,128.56441136007862
4,2013,53.905657932948024,130.47307224326408
5,2012,56.269857111599684,132.35676992822388
6,2011,58.64159952121461,134.2360589230884
7,2010,61.00421590644376,136.0942679231373
8,2009,63.387116484287326,137.9608050954725
9,2008,65.78662949991293,139.83184190839822
10,2007,68.19921252537439,141.70382675776412
11,2006,70.58284492364052,143.53472981990342
12,2005,72.94612346681366,145.33313866983585
13,2004,75.291313004031,147.10130894915298
14,2003,77.6346631444041,148.8607873258539
15,2002,79.90833865894069,150.54372607053924
16,2001,82.10184258304129,152.13961568396638
17,2000,84.29905857326008,153.73232725368482
18,1999,86.51385306467024,155.33571461127582
19,1998,88.66773184745868,156.87088414804526
20,1997,90.83987501933524,158.41699341427898
21,1996,92.99279468965008,159.9365318673089
22,1995,95.13107780627523,161.43406369774678
23,1994,97.25620137504758,162.911043048274
24,1993,99.29136672881391,164.27712104758675
25,1992,101.29889816342887,165.59453935117025
26,1991,103.23528741407937,166.81970656373375
27,1990,105.1868140617186,168.03881864176182
28,1989,107.08304383260428,169.18135718913064
29,1988,109.03261673574671,170.35588711192958
30,1987,111.018628191245,171.54541926580978
31,1986,112.93904630647933,172.6478366903257
32,1985,114.85397468336096,173.7231574121817
33,1984,116.72177625641469,174.7296582792717
34,1983,118.5420558507832,175.664746004653
35,1982,120.24133800844506,176.4548556624266
36,1981,121.87831488074532,177.15858943255677
37,1980,123.4513796893383,177.77425005802874
38,1979,124.98096928144061,178.3221833962809
39,1978,126.41148232786504,178.7458735410984
40,1977,127.74018373789244,179.04244881807526
41,1976,128.9798867638456,179.22458478092756
42,1975,130.1669592441468,179.3285104423833
43,1974,131.25287586282272,179.30556052135304
44,1973,132.3107894107693,179.2321547731358
45,1972,133.31262997695515,179.08006454661412
46,1971,134.2171177046271,178.807849555548
47,1970,135.03786315929486,178.42895822250097
48,1969,135.74759001214323,177.91595033776474
49,1968,136.35218227881742,177.27416047991642
50,1967,136.86045696880473,176.51222073421434
51,1966,137.2710849825268,175.62861489915554
52,1965,137.59441043938935,174.63349778019787
53,1964,137.85484903586482,173.55109351283522
54,1963,137.98233347214304,172.30584785113479
55,1962,137.98255922220198,170.90319129657055
56,1961,137.877124330405,169.36445338154502
57,1960,137.6836844479734,167.70701764254096
58,1959,137.3975933180877,165.92596204047874
59,1958,137.0029293891907,164.00408117329042
60,1957,136.51784220338806,161.95918910412982
61,1956,135.94138629214657,159.78999962384387
62,1955,135.2726012802257,157.49520624429314
63,1954,134.51051157065368,155.07348176979528
64,1953,133.60381112307928,152.54085116654062
65,1952,132.55073894642754,149.89596387989133
66,1951,131.34950168597982,147.1374445346014
67,1950,129.99827282544317,144.26389232286135
68,1949,128.4951918642762,141.2738803733651
69,1948,126.837273336825,138.1641421975655
70,1947,125.02241526835043,134.93305246958502
71,1946,123.04847258902173,131.57895254080142
72,1945,120.9132559477517,128.10014952266042
73,1944,118.61453048493851,124.49491533771372
74,1943,116.08438493855505,120.78284132879378
75,1942,113.31909636950633,116.96220872477468
76,1941,110.314851271792,113.03125694246285
77,1940,107.06774261089642,108.98818221930891
78,1939,103.57376674012188,104.83113618976992
79,1938,99.82449708033302,100.55336760745092
80,1937,95.81512481474532,96.15260249365349
81,1936,91.5407039635262,91.62650200843288
82,1935,86.99614611727553,86.97265996018236
83,1934,82.17621491528973,82.18860019453147
84,1933,77.30675876826638,77.34330548007422
85,1932,72.38674335831463,72.43549693799416
86,1931,71.85379530127068,71.90254888095018
87,1930,71.31069126139387,71.35944484107341
88,1929,70.75737409391235,70.80612767359187
89,1928,70.17583922847773,70.22459280815725
90,1927,69.60121564024982,69.64996921992935
91,1926,69.012945726038,69.06169930571754
92,1925,68.42769769470614,68.47645127438568
93,1924,67.81606028249978,67.8648138621793
94,1923,67.18206539858743,67.23081897826694
95,1922,66.52925111869136,66.57800469837089
96,1921,65.89963372267145,65.94838730235098
97,1920,65.28461207629901,65.33336565597854
98,1919,64.68191696334797,64.7306705430275
99,1918,64.06456985673094,64.11332343641045
100,1917,63.500375901686795,63.54912948136633
