ages,birth_year,1.5C,2C
0,2017,17.027773608198366,45.45112482497675
1,2016,19.193215520790503,47.40208638297565
2,2015,21.293564671018288,49.287955178610204
3,2014,23.392767916796174,51.17267806979483
4,2013,25.51123387187325,53.07729292022356
5,2012,27.752389749271146,55.105222231743355
6,2011,30.608682139926266,57.748907936827386
7,2010,33.363074199745014,60.29130858484656
8,2009,35.424801615779664,62.14165530747668
9,2008,37.58760624395923,64.09372125432965
10,2007,39.64543247766347,65.94144588472898
11,2006,41.54741375234903,67.63395775673688
12,2005,43.33430174391626,69.21200372465678
13,2004,45.124216513126036,70.79369908260243
14,2003,46.91256999910686,72.37397220605065
15,2002,48.60965039367979,73.86311037018935
16,2001,50.277598163267925,75.3232531338424
17,2000,51.91332100807811,76.75130729853339
18,1999,53.41165996977928,78.0421130160473
19,1998,54.816063683372775,79.23906968678331
20,1997,56.094213599742645,80.3098582423981
21,1996,57.702581033093125,81.71094948254566
22,1995,59.196011777794226,82.99718869166699
23,1994,60.55680825463886,84.15087778519201
24,1993,61.91635989503738,85.29627281553864
25,1992,63.27775607191677,86.43649603319719
26,1991,64.57102184807476,87.50160514905258
27,1990,65.75706476813457,88.45254012846983
28,1989,66.79137456826696,89.24482290312197
29,1988,67.73566459111248,89.94007923697849
30,1987,68.69942430476378,90.64782421334671
31,1986,69.62557338518806,91.31100298319734
32,1985,70.55518946508181,91.97071851504052
33,1984,71.49538482550611,92.63410828757334
34,1983,72.37880850588444,93.22957865168443
35,1982,73.21553118481499,93.76723064517687
36,1981,74.05406821949572,94.29560986060372
37,1980,74.85748963213791,94.77781643235454
38,1979,75.6239861219416,95.21207104929906
39,1978,76.39160713099857,95.63635670833072
40,1977,77.15076638476509,96.04111093989788
41,1976,77.8264823257608,96.35137591497116
42,1975,78.34724760947284,96.4956679412756
43,1974,78.80399038225134,96.56493874151195
44,1973,79.23410081206133,96.59830861276643
45,1972,79.64169047531921,96.5998952982881
46,1971,79.99607547609098,96.53902106282295
47,1970,80.30749414456885,96.42593039109886
48,1969,80.58481758950266,96.2695005402651
49,1968,80.83283712986866,96.07417901993881
50,1967,81.01978607127906,95.80819035929261
51,1966,81.16942464395268,95.49528600004938
52,1965,81.2985805508129,95.15228484455835
53,1964,81.4315577491275,94.80348203741282
54,1963,81.52151325252711,94.39975446591149
55,1962,81.5957171454505,93.96833671347832
56,1961,81.6527240159172,93.50774770805764
57,1960,81.72422909239816,93.04964685803309
58,1959,81.72509175241791,92.50885755987127
59,1958,81.73440846212624,91.96375352854312
60,1957,81.70417155051285,91.36625687589378
61,1956,81.65648974085103,90.73840552725588
62,1955,81.58152509976898,90.07029016409746
63,1954,81.47435015878857,89.35691133904879
64,1953,81.24538660231043,88.53287493629703
65,1952,80.95100792524471,87.65464445188006
66,1951,80.60811011427678,86.7392069696117
67,1950,80.17431793365972,85.74427946474226
68,1949,79.70171739413898,84.722041291117
69,1948,79.1796048040452,83.66107611869124
70,1947,78.60742094976291,82.56094654556455
71,1946,77.98459708981731,81.4212077174003
72,1945,77.31055473719087,80.2414071571596
73,1944,76.58470543538745,79.02108458994455
74,1943,75.77429929857765,77.76330301177224
75,1942,74.87811057299936,76.4675194088981
76,1941,73.89488665711633,75.13317887390787
77,1940,72.82334731178662,73.75971425581912
78,1939,71.6621838411708,72.34654579722032
79,1938,70.40829567668374,70.8910636143807
80,1937,69.06004800624837,69.39252168178612
81,1936,67.6157623986591,67.85015406889292
82,1935,66.07371523789593,66.26317422564718
83,1934,64.43213608655286,64.63077423565618
84,1933,62.792454972412564,62.99943934866257
85,1932,61.15471135087387,61.36919170546711
86,1931,59.438211366598566,59.652691721191815
87,1930,57.78680414468764,58.00128449928089
88,1929,56.13654282722661,56.35102318181985
89,1928,54.462728258416796,54.67720861301004
90,1927,52.661965348390424,52.876445702983645
91,1926,50.241839269952685,50.45631962454593
92,1925,47.91941827686859,48.13389863146183
93,1924,46.285497742929905,46.49997809752315
94,1923,44.546318663432494,44.76079901802573
95,1922,42.907968779803745,43.12244913439697
96,1921,41.42134642236368,41.63582677695693
97,1920,40.04573131758719,40.260211672180425
98,1919,38.66303444920907,38.87751480380232
99,1918,37.275592851458136,37.49007320605137
100,1917,35.97315990283744,36.18764025743068
